"","country","year","Life.Exp","Adol.Fertility","Total.Pop","GDP.Capita","Educ.Exp","Health.Exp","GirlsBoys.Ratio","iso3c","region","income"
"275","Djibouti",2005,57.9842926829268,28.1962,778406,708633194.726566,8.36589,7.21478463,0.82465,"DJI","Middle East & North Africa (all income levels)","Lower middle income"
"276","Djibouti",2006,58.3766829268293,27.2886,788941,768873684.032838,8.27878,7.05121762,0.81916,"DJI","Middle East & North Africa (all income levels)","Lower middle income"
"277","Djibouti",2002,57.2205609756098,30.919,745459,591122039.601398,8.4476,5.44853384,0.76997,"DJI","Middle East & North Africa (all income levels)","Lower middle income"
"278","Djibouti",2000,57.0103414634146,33.099,722562,551230861.856505,9.66,5.75373964,0.73878,"DJI","Middle East & North Africa (all income levels)","Lower middle income"
"279","Djibouti",2004,57.6636341463415,29.1038,767644,666072101.777505,9.26467,6.7637107,0.79732,"DJI","Middle East & North Africa (all income levels)","Lower middle income"
"280","Djibouti",2007,58.8293414634146,26.381,799309,847918929.107984,8.40625,7.72082465,0.86577,"DJI","Middle East & North Africa (all income levels)","Lower middle income"
"281","Denmark",2004,77.4926829268293,6.3184,5404523,251242843551.268,8.21188,9.67486939,0.99847,"DNK","Europe & Central Asia (all income levels)","High income: OECD"
"282","Denmark",2006,78.0951219512195,6.0188,5437272,282961088316.405,7.72783,9.92431629,1.00044,"DNK","Europe & Central Asia (all income levels)","High income: OECD"
"283","Denmark",2000,76.5926829268293,7.1736,5339616,164158800460.219,8.08433,8.69908954,1.00279,"DNK","Europe & Central Asia (all income levels)","High income: OECD"
"284","Denmark",2001,76.7926829268293,6.8958,5358783,164791416350.267,8.21545,9.10017962,1.00303,"DNK","Europe & Central Asia (all income levels)","High income: OECD"
"285","Denmark",2005,77.8439024390244,6.1686,5419432,264559522419.917,8.08275,9.7699606,0.99876,"DNK","Europe & Central Asia (all income levels)","High income: OECD"
"286","Denmark",2002,76.8951219512195,6.618,5375931,178635160297.415,8.21303,9.33288751,1.00248,"DNK","Europe & Central Asia (all income levels)","High income: OECD"
"287","Denmark",2010,79.1,5.0092,5547683,319810991980.939,8.61798,11.08183797,1.00231,"DNK","Europe & Central Asia (all income levels)","High income: OECD"
"288","Denmark",2008,78.4463414634146,5.5824,5493621,352591553716.09,7.49236,10.18303034,1.00577,"DNK","Europe & Central Asia (all income levels)","High income: OECD"
"289","Denmark",2007,78.1951219512195,5.869,5461438,319500339842.387,7.61377,9.98729401,1.00069,"DNK","Europe & Central Asia (all income levels)","High income: OECD"
"290","Denmark",2009,78.5975609756098,5.2958,5523095,319762353336.194,8.48796,11.47219769,1.00397,"DNK","Europe & Central Asia (all income levels)","High income: OECD"
"291","Denmark",2011,79.8,4.7226,5570572,341498686832.939,8.5471,10.86554541,0.99409,"DNK","Europe & Central Asia (all income levels)","High income: OECD"
"292","Dominican Republic",2000,70.6337317073171,110.159,8562623,23996100575.4896,1.91261,5.90216851,0.96734,"DOM","Latin America & Caribbean (all income levels)","Upper middle income"
"293","Dominican Republic",2002,71.0518048780488,109.599,8832286,26571659051.2134,1.97101,5.78862837,1.00819,"DOM","Latin America & Caribbean (all income levels)","Upper middle income"
"294","Dominican Republic",2007,72.1313170731707,108.701,9504336,44073886687.2325,2.05124,4.34354051,0.93643,"DOM","Latin America & Caribbean (all income levels)","Upper middle income"
"295","Dominican Republic",2003,71.2668292682927,109.4194,8967759,21277171990.4067,1.87636,5.53403296,1.00888,"DOM","Latin America & Caribbean (all income levels)","Upper middle income"
"296","Algeria",2008,73.2193170731707,10.0358,34811059,171000692134.748,4.33702,4.20191141,0.93431,"DZA","Middle East & North Africa (all income levels)","Upper middle income"
"297","Ecuador",2011,75.2264390243903,78.4622,15177280,79276664000,4.31455,5.9151677,0.99884,"ECU","Latin America & Caribbean (all income levels)","Upper middle income"
"298","Ecuador",2010,75.0298048780488,79.5994,14934692,69555367000,4.07574,5.9021487,0.9996,"ECU","Latin America & Caribbean (all income levels)","Upper middle income"
"299","Ecuador",2000,72.9441707317073,83.2328,12628596,18327764882.4412,1.15093,3.3786467,0.99535,"ECU","Latin America & Caribbean (all income levels)","Upper middle income"
"300","Estonia",2008,73.7707317073171,21.2766,1337090,24194038377.0324,5.5196,6.05608547,0.98182,"EST","Europe & Central Asia (all income levels)","High income: OECD"
"301","Estonia",2005,72.5682926829268,22.9454,1354775,14006093769.4317,4.84576,5.01934025,0.97424,"EST","Europe & Central Asia (all income levels)","High income: OECD"
"302","Estonia",2009,74.8243902439024,19.9902,1334515,19652486801.8894,5.95738,6.93238582,0.98178,"EST","Europe & Central Asia (all income levels)","High income: OECD"
"303","Estonia",2007,72.8146341463415,22.563,1340680,22237065425.6775,4.66549,5.15908483,0.98445,"EST","Europe & Central Asia (all income levels)","High income: OECD"
"304","Estonia",2002,70.9048780487805,23.519,1379350,7322068380.89856,5.47872,4.8440834,0.98273,"EST","Europe & Central Asia (all income levels)","High income: OECD"
"305","Estonia",2003,71.3170731707317,23.3278,1370720,9833875338.75339,5.30094,4.91867721,0.9758,"EST","Europe & Central Asia (all income levels)","High income: OECD"
"306","Estonia",2010,75.4292682926829,18.7038,1331475,19494662251.6556,5.5298,6.24878186,0.98494,"EST","Europe & Central Asia (all income levels)","High income: OECD"
"307","Estonia",2011,76.2292682926829,17.4174,1327439,23168793438.9769,5.09808,5.8320426,0.99725,"EST","Europe & Central Asia (all income levels)","High income: OECD"
"308","Estonia",2000,70.4170731707317,26.2586,1396985,5685773518.84272,5.34045,5.2816118,0.99018,"EST","Europe & Central Asia (all income levels)","High income: OECD"
"309","Estonia",2001,70.2585365853659,24.8888,1388115,6245072061.58804,5.24616,4.85382046,0.98469,"EST","Europe & Central Asia (all income levels)","High income: OECD"
"310","Estonia",2004,71.909756097561,23.1366,1362550,12059204968.9441,4.91245,5.13198242,0.97689,"EST","Europe & Central Asia (all income levels)","High income: OECD"
"311","Egypt, Arab Rep.",2003,69.1094390243903,51.73,72247626,82924503942.6381,4.94563,5.41204355,0.95733,"EGY","Middle East & North Africa (all income levels)","Lower middle income"
"312","Egypt, Arab Rep.",2006,69.6031951219512,49.468,76274285,107484034870.974,4.00178,5.23956984,0.95042,"EGY","Middle East & North Africa (all income levels)","Lower middle income"
"313","Egypt, Arab Rep.",2004,69.2657804878049,50.976,73596068,78845185293.4964,4.67072,5.21090557,0.96776,"EGY","Middle East & North Africa (all income levels)","Lower middle income"
"314","Egypt, Arab Rep.",2005,69.4296829268293,50.222,74942115,89685725230.2517,4.79443,5.06260429,0.94732,"EGY","Middle East & North Africa (all income levels)","Lower middle income"
"315","Egypt, Arab Rep.",2007,69.7822926829268,48.714,77605327,130478960092.499,3.68461,4.95043355,0.95799,"EGY","Middle East & North Africa (all income levels)","Lower middle income"
"316","Eritrea",2002,57.1028292682927,82.385,3788532,729321366.651861,3.5239,4.022588,0.81358,"ERI","Sub-Saharan Africa (all income levels)","Low income"
"317","Eritrea",2001,56.5827804878049,85.49,3655006,752368495.512622,4.04716,3.94880121,0.83569,"ERI","Sub-Saharan Africa (all income levels)","Low income"
"318","Eritrea",2004,58.0928292682927,79.8626,4064958,1109054005.43971,3.14897,3.14235447,0.81355,"ERI","Sub-Saharan Africa (all income levels)","Low income"
"319","Eritrea",2006,59.1165609756098,77.3402,4304440,1211161879.6748,2.127,3.29897088,0.82561,"ERI","Sub-Saharan Africa (all income levels)","Low income"
"320","Spain",2011,82.4756097560976,9.5918,46742697,1487924659438.42,4.84507,9.47835693,0.99452,"ESP","Europe & Central Asia (all income levels)","High income: OECD"
"321","Spain",2005,80.1707317073171,11.4182,43653155,1157276458151.97,4.13003,8.11898424,0.98667,"ESP","Europe & Central Asia (all income levels)","High income: OECD"
"322","Spain",2003,79.619512195122,10.6534,42187645,906853273137.698,4.16717,7.98814212,0.9894,"ESP","Europe & Central Asia (all income levels)","High income: OECD"
"323","Spain",2002,79.5682926829268,10.271,41431558,705145868624.13,4.13603,7.25041069,0.99105,"ESP","Europe & Central Asia (all income levels)","High income: OECD"
"324","Spain",2001,79.3682926829268,9.828,40756001,625975838926.175,4.11988,7.24157367,0.99242,"ESP","Europe & Central Asia (all income levels)","High income: OECD"
"325","Spain",2010,81.6268292682927,10.2396,46576897,1431672847682.12,4.81922,9.55574089,0.99543,"ESP","Europe & Central Asia (all income levels)","High income: OECD"
"326","Spain",2004,79.8707317073171,11.0358,42921895,1069555500372.49,4.14829,8.04569615,0.98985,"ESP","Europe & Central Asia (all income levels)","High income: OECD"
"327","Spain",2007,80.8731707317073,12.183,45226803,1479341637010.68,4.23332,8.35762244,0.98907,"ESP","Europe & Central Asia (all income levels)","High income: OECD"
"328","Spain",2008,81.1756097560976,11.5352,45954106,1634989014208.29,4.50101,8.80496468,0.99201,"ESP","Europe & Central Asia (all income levels)","High income: OECD"
"329","Spain",2009,81.4756097560976,10.8874,46362946,1499074742984.16,4.86779,9.52140118,0.99407,"ESP","Europe & Central Asia (all income levels)","High income: OECD"
"330","Spain",2006,80.8219512195122,11.8006,44397319,1264551499184.54,4.16759,8.23258934,0.98594,"ESP","Europe & Central Asia (all income levels)","High income: OECD"
"331","Spain",2000,78.9658536585366,9.385,40263216,595402616546.895,4.17637,7.21475551,0.99287,"ESP","Europe & Central Asia (all income levels)","High income: OECD"
"332","Ethiopia",2006,57.3249268292683,87.8984,78735675,15280861834.6024,5.49096,4.46674967,0.87095,"ETH","Sub-Saharan Africa (all income levels)","Low income"
"333","Ethiopia",2010,61.2961219512195,73.7094,87561814,29933790334.3418,4.49659,6.86140983,0.9236,"ETH","Sub-Saharan Africa (all income levels)","Low income"
"334","Ethiopia",2009,60.4157804878049,76.9966,85302099,32437389116.038,4.42207,4.40929621,0.92622,"ETH","Sub-Saharan Africa (all income levels)","Low income"
"335","Ethiopia",2008,59.4469268292683,80.2838,83079608,27066912635.2228,5.4082,4.28069284,0.90308,"ETH","Sub-Saharan Africa (all income levels)","Low income"
"336","Ethiopia",2002,53.348243902439,105.208,70391170,7850809498.16803,3.63245,4.72945755,0.71693,"ETH","Sub-Saharan Africa (all income levels)","Low income"
"337","Ethiopia",2001,52.5869268292683,107.6736,68393128,8231326016.47494,3.70029,4.26258377,0.69399,"ETH","Sub-Saharan Africa (all income levels)","Low income"
"338","Ethiopia",2007,58.408,83.571,80891968,19707616772.7996,5.45113,4.69032041,0.8881,"ETH","Sub-Saharan Africa (all income levels)","Low income"
"339","Ethiopia",2000,51.9303414634146,110.1392,66443603,8242392103.68061,3.98311,4.36421528,0.65588,"ETH","Sub-Saharan Africa (all income levels)","Low income"
"340","Finland",2009,79.719512195122,8.439,5338871,251499027507.641,6.48518,9.20360107,0.9926,"FIN","Europe & Central Asia (all income levels)","High income: OECD"
"341","Finland",2007,79.2634146341464,9.231,5288720,255384615384.615,5.68609,8.09335361,0.99501,"FIN","Europe & Central Asia (all income levels)","High income: OECD"
"342","Finland",2010,79.8707317073171,8.043,5363352,247814569536.424,6.54071,9.0454216,0.9931,"FIN","Europe & Central Asia (all income levels)","High income: OECD"
"343","Finland",2006,79.2146341463415,9.503,5266268,216552502822.732,5.9381,8.38132513,0.99626,"FIN","Europe & Central Asia (all income levels)","High income: OECD"
"344","Finland",2005,78.8170731707317,9.775,5246096,204436015420.968,6.03606,8.42946509,0.99239,"FIN","Europe & Central Asia (all income levels)","High income: OECD"
"345","Finland",2001,77.9658536585366,10.3656,5188008,129250111856.823,5.84797,7.42501005,0.9949,"FIN","Europe & Central Asia (all income levels)","High income: OECD"
"346","Finland",2003,78.3682926829268,10.319,5213014,171071106094.808,6.17477,8.15119542,0.9912,"FIN","Europe & Central Asia (all income levels)","High income: OECD"
"347","Finland",2008,79.5682926829268,8.835,5313399,283742493042.332,5.84677,8.35417138,0.99101,"FIN","Europe & Central Asia (all income levels)","High income: OECD"
"348","Finland",2000,77.4658536585366,10.1402,5176209,125539893126.958,5.71688,7.21904777,0.99411,"FIN","Europe & Central Asia (all income levels)","High income: OECD"
"349","Finland",2004,78.7146341463415,10.047,5228172,196768065557.487,6.1685,8.20952406,0.99098,"FIN","Europe & Central Asia (all income levels)","High income: OECD"
"350","Finland",2011,80.4707317073171,7.647,5388272,273657214345.288,6.48201,9.01149493,0.99304,"FIN","Europe & Central Asia (all income levels)","High income: OECD"
"351","Finland",2002,78.119512195122,10.591,5200598,139552983248.635,6.02478,7.80782855,0.99341,"FIN","Europe & Central Asia (all income levels)","High income: OECD"
"352","Fiji",2011,69.565,43.3678,867327,3774537140.30783,4.31967,4.05573589,1.00062,"FJI","East Asia & Pacific (all income levels)","Lower middle income"
"353","Fiji",2000,67.6058536585366,42.88,811223,1684109743.49338,5.85725,3.86874867,0.9817,"FJI","East Asia & Pacific (all income levels)","Lower middle income"
"354","Fiji",2002,67.9670975609756,41.166,815691,1842691481.09196,6.24382,3.48156111,1.00511,"FJI","East Asia & Pacific (all income levels)","Lower middle income"
"355","Fiji",2004,68.3176829268293,42.7968,818355,2727507212.92556,6.16493,3.60774412,0.98574,"FJI","East Asia & Pacific (all income levels)","Lower middle income"
"356","Fiji",2007,68.8434146341464,45.243,834729,3405050611.68726,5.84843,3.74015968,0.98318,"FJI","East Asia & Pacific (all income levels)","Lower middle income"
"357","Fiji",2001,67.788,42.023,814215,1660102345.60309,5.61714,3.28148396,0.99244,"FJI","East Asia & Pacific (all income levels)","Lower middle income"
"358","Fiji",2009,69.2028536585366,44.3054,851854,2870624635.68032,4.49848,4.25794871,0.98488,"FJI","East Asia & Pacific (all income levels)","Lower middle income"
"359","Fiji",2008,69.0220243902439,44.7742,843206,3523185919.55826,4.25357,3.67865292,0.99582,"FJI","East Asia & Pacific (all income levels)","Lower middle income"
"360","Fiji",2006,68.666512195122,44.4276,827390,3102741451.01664,5.60714,3.83604195,0.99161,"FJI","East Asia & Pacific (all income levels)","Lower middle income"
"361","France",2005,80.1634146341463,10.3072,63179356,2203678646934.46,5.49981,10.59988615,0.98818,"FRA","Europe & Central Asia (all income levels)","High income: OECD"
"362","France",2004,80.1634146341463,10.4618,62704897,2124112242364.04,5.63702,10.53472683,0.99282,"FRA","Europe & Central Asia (all income levels)","High income: OECD"
"363","France",2009,81.4146341463415,9.8048,64707044,2693827452070.02,5.73849,11.28059369,0.98831,"FRA","Europe & Central Asia (all income levels)","High income: OECD"
"364","France",2006,80.8121951219512,10.1526,63621376,2325011918203.49,5.44211,10.52922033,0.98738,"FRA","Europe & Central Asia (all income levels)","High income: OECD"
"365","France",2003,79.1146341463415,10.6164,62244884,1848124153498.87,5.72295,10.42832417,0.991,"FRA","Europe & Central Asia (all income levels)","High income: OECD"
"366","France",2000,79.0560975609756,10.3858,60912498,1368438363736.87,5.51673,9.77454768,0.9913,"FRA","Europe & Central Asia (all income levels)","High income: OECD"
"367","France",2007,81.1121951219512,9.998,64016229,2663112510265.54,5.44519,10.44898821,0.98735,"FRA","Europe & Central Asia (all income levels)","High income: OECD"
"368","France",2008,81.2146341463415,9.9014,64374990,2923465651091.26,5.44403,10.5698701,0.98642,"FRA","Europe & Central Asia (all income levels)","High income: OECD"
"369","France",2002,79.2609756097561,10.771,61805267,1500337850555.24,5.40916,10.22030799,0.99183,"FRA","Europe & Central Asia (all income levels)","High income: OECD"
"370","France",2011,82.1146341463415,9.6116,65342776,2862502085070.89,5.51584,11.33488998,0.9966,"FRA","Europe & Central Asia (all income levels)","High income: OECD"
"371","France",2001,79.1585365853659,10.5784,61357431,1382218344519.02,5.41704,9.88690294,0.99107,"FRA","Europe & Central Asia (all income levels)","High income: OECD"
"372","France",2010,81.6634146341463,9.7082,65027512,2646994701986.75,5.68342,11.19721933,0.98832,"FRA","Europe & Central Asia (all income levels)","High income: OECD"
"373","United Kingdom",2002,78.1439024390244,26.603,59370479,1680256294964.03,4.97608,7.56801541,1.00115,"GBR","Europe & Central Asia (all income levels)","High income: OECD"
"374","United Kingdom",2005,79.0487804878049,26.0162,60401206,2418941818181.82,5.19466,8.23536912,0.99889,"GBR","Europe & Central Asia (all income levels)","High income: OECD"
"375","United Kingdom",2003,78.4463414634146,26.4074,59647577,1943025306122.45,5.12047,7.81211385,1.00152,"GBR","Europe & Central Asia (all income levels)","High income: OECD"
"376","United Kingdom",2004,78.7463414634146,26.2118,59987905,2297889051629.44,5.00527,7.97890281,1.00049,"GBR","Europe & Central Asia (all income levels)","High income: OECD"
"377","United Kingdom",2010,80.4024390243902,21.1118,62766365,2403504326328.8,5.95497,9.50702943,0.99503,"GBR","Europe & Central Asia (all income levels)","High income: OECD"
"378","United Kingdom",2000,77.7414634146342,28.0886,58892514,1554801028899.98,4.35218,6.9408116,1.0006,"GBR","Europe & Central Asia (all income levels)","High income: OECD"
"379","United Kingdom",2006,79.2487804878049,25.8206,60846820,2588077276908.92,5.2469,8.36326097,1.00466,"GBR","Europe & Central Asia (all income levels)","High income: OECD"
"380","United Kingdom",2009,80.0512195121951,22.6162,62276270,2314577036921.64,5.3124,9.80995593,0.99782,"GBR","Europe & Central Asia (all income levels)","High income: OECD"
"381","United Kingdom",2011,80.9512195121951,19.6074,63258918,2594904662714.31,5.75164,9.33870027,0.9983,"GBR","Europe & Central Asia (all income levels)","High income: OECD"
"382","United Kingdom",2001,77.9926829268293,27.3458,59119673,1535942133294.95,4.40956,7.31085769,1.00109,"GBR","Europe & Central Asia (all income levels)","High income: OECD"
"383","United Kingdom",2007,79.4487804878049,25.625,61322463,2969733893557.42,5.1641,8.41613855,1.00393,"GBR","Europe & Central Asia (all income levels)","High income: OECD"
"384","United Kingdom",2008,79.6,24.1206,61806995,2793376838235.29,5.12086,8.85089693,0.99706,"GBR","Europe & Central Asia (all income levels)","High income: OECD"
"385","Grenada",2003,70.9160243902439,49.404,102371,591018407.407407,3.92674,5.89385798,0.99598,"GRD","Latin America & Caribbean (all income levels)","Upper middle income"
"386","Georgia",2007,73.4210243902439,50.756,4082000,10172869679.7366,2.69687,8.16731799,0.97585,"GEO","Europe & Central Asia (all income levels)","Lower middle income"
"387","Georgia",2006,73.2121463414634,50.275,4136000,7745406200.85374,3.00364,8.39422247,1.01726,"GEO","Europe & Central Asia (all income levels)","Lower middle income"
"388","Georgia",2000,71.6158292682927,53.2282,4418300,3057453482.55826,2.18107,6.939338,0.98584,"GEO","Europe & Central Asia (all income levels)","Lower middle income"
"389","Georgia",2001,71.9182682926829,50.7896,4386400,3219487824.87911,2.1375,7.81612364,1.0086,"GEO","Europe & Central Asia (all income levels)","Lower middle income"
"390","Georgia",2005,72.990243902439,49.794,4190000,6410941012.59189,2.48431,8.59882617,0.96941,"GEO","Europe & Central Asia (all income levels)","Lower middle income"
"391","Georgia",2009,73.8154146341463,49.1472,3978000,10766809099.0721,3.22238,10.19421933,1.00051,"GEO","Europe & Central Asia (all income levels)","Lower middle income"
"392","Georgia",2004,72.7502926829268,49.313,4245000,5125273880.74998,2.9142,8.53107694,0.95458,"GEO","Europe & Central Asia (all income levels)","Lower middle income"
"393","Georgia",2003,72.490243902439,48.832,4301000,3991374548.50512,2.0656,8.48522551,0.97849,"GEO","Europe & Central Asia (all income levels)","Lower middle income"
"394","Georgia",2002,72.2110731707317,48.351,4357000,3395778673.79183,2.23501,8.72331141,1.00666,"GEO","Europe & Central Asia (all income levels)","Lower middle income"
"395","Georgia",2011,74.1820487804878,47.5384,3875000,14434619982.2117,2.69622,9.38218863,1.01247,"GEO","Europe & Central Asia (all income levels)","Lower middle income"
"396","Georgia",2008,73.6214390243902,49.9516,4030000,12795044472.7663,2.91956,8.99319466,0.99103,"GEO","Europe & Central Asia (all income levels)","Lower middle income"
"397","Ghana",2009,60.3554634146342,70.682,23713164,25977847813.7422,5.31744,5.17304409,0.98164,"GHA","Sub-Saharan Africa (all income levels)","Lower middle income"
"398","Ghana",2008,60.0304146341463,70.826,23115919,28526891010.4925,5.75796,4.85068811,0.98201,"GHA","Sub-Saharan Africa (all income levels)","Lower middle income"
"399","Ghana",2006,59.1842195121951,72.2474,21951891,20409257610.4746,5.25994,4.63638188,0.98245,"GHA","Sub-Saharan Africa (all income levels)","Lower middle income"
"400","Ghana",2011,60.808,70.394,24928503,39566292432.8615,8.14097,4.80741948,0.99113,"GHA","Sub-Saharan Africa (all income levels)","Lower middle income"
"401","Ghana",2005,58.7010487804878,73.5248,21389514,10731634116.7384,7.42208,4.50784786,0.96184,"GHA","Sub-Saharan Africa (all income levels)","Lower middle income"
"402","Ghana",2004,58.2223658536585,74.8022,20840493,8881368538.07671,7.53558,3.95738509,0.94327,"GHA","Sub-Saharan Africa (all income levels)","Lower middle income"
"403","Ghana",2001,57.1476097560976,79.3116,19293804,5314909953.92992,5.35444,3.55887452,0.9409,"GHA","Sub-Saharan Africa (all income levels)","Lower middle income"
"404","Ghana",2007,59.6358536585366,70.97,22528041,24758819717.7074,5.51987,5.30044343,0.98242,"GHA","Sub-Saharan Africa (all income levels)","Lower middle income"
"405","Gambia, The",2010,59.3406097560976,115.8804,1693002,952429030.415536,4.15601,5.75051063,1.02898,"GMB","Sub-Saharan Africa (all income levels)","Low income"
"406","Gambia, The",2002,56.567512195122,117.152,1307674,578236035.104279,1.44292,3.75098777,0.90439,"GMB","Sub-Saharan Africa (all income levels)","Low income"
"407","Gambia, The",2011,59.5605853658537,115.8522,1749099,904256643.415984,3.89922,6.24125427,1.03962,"GMB","Sub-Saharan Africa (all income levels)","Low income"
"408","Gambia, The",2005,57.8920975609756,116.4398,1440542,624174723.713404,1.13918,4.96685998,1.03088,"GMB","Sub-Saharan Africa (all income levels)","Low income"
"409","Gambia, The",2006,58.2508292682927,116.2024,1487731,655068695.952711,1.20949,5.52277969,1.04891,"GMB","Sub-Saharan Africa (all income levels)","Low income"
"410","Gambia, The",2004,57.4870975609756,116.6772,1394727,578785278.7703,1.0345,4.3519662,1.00711,"GMB","Sub-Saharan Africa (all income levels)","Low income"
"411","Gambia, The",2000,55.5760731707317,123.7328,1228863,782915402.421095,1.46587,3.61338256,0.86973,"GMB","Sub-Saharan Africa (all income levels)","Low income"
"412","Gambia, The",2001,56.0734146341463,120.4424,1267103,687408804.630527,1.1581,3.70840054,0.90323,"GMB","Sub-Saharan Africa (all income levels)","Low income"
"413","Gambia, The",2008,58.8530731707317,115.9368,1586749,965769128.170004,3.52742,5.9455552,1.06547,"GMB","Sub-Saharan Africa (all income levels)","Low income"
"414","Gambia, The",2007,58.5694390243902,115.965,1536424,798870894.208271,1.30851,5.76134541,1.05106,"GMB","Sub-Saharan Africa (all income levels)","Low income"
"415","Gambia, The",2003,57.042243902439,116.9146,1350345,487038821.611959,1.36338,4.21918804,0.97543,"GMB","Sub-Saharan Africa (all income levels)","Low income"
"416","Guinea",2002,51.3724146341463,165.284,9114287,2949637039.04424,2.59387,3.76254133,0.72944,"GIN","Sub-Saharan Africa (all income levels)","Low income"
"417","Guinea",2009,55.5561463414634,151.5766,10715770,4609923756.18485,3.21608,3.84851388,0.84173,"GIN","Sub-Saharan Africa (all income levels)","Low income"
"418","Guinea",2001,51.2461951219512,167.1008,8955756,2833442750.43639,2.08191,3.65332963,0.70479,"GIN","Sub-Saharan Africa (all income levels)","Low income"
"419","Guinea",2011,57.0005365853659,147.7742,11316351,5067360009.39196,3.06283,4.73099737,0.85337,"GIN","Sub-Saharan Africa (all income levels)","Low income"
"420","Guinea",2008,54.7775853658537,153.4778,10427356,4515824647.43939,2.43837,3.2070461,0.83814,"GIN","Sub-Saharan Africa (all income levels)","Low income"
"421","Guinea",2000,51.2429024390244,168.9176,8799165,2995360969.16199,2.5934,3.45616834,0.66865,"GIN","Sub-Saharan Africa (all income levels)","Low income"
"422","Guinea",2010,56.3050487804878,149.6754,11012406,4735956493.06479,3.69186,4.54713891,0.82455,"GIN","Sub-Saharan Africa (all income levels)","Low income"
"423","Guinea",2004,52.0410731707317,161.322,9464771,3666349049.42641,2.21,3.13747392,0.77671,"GIN","Sub-Saharan Africa (all income levels)","Low income"
"424","Guinea",2005,52.5866097560976,159.341,9669023,2937071767.25576,1.84906,2.82148862,0.80178,"GIN","Sub-Saharan Africa (all income levels)","Low income"
"425","Guinea",2003,51.6351463414634,163.303,9281572,3446442218.89829,2.37102,3.44611461,0.75547,"GIN","Sub-Saharan Africa (all income levels)","Low income"
"426","Greece",2003,78.8414634146341,10.7398,10928070,201924270316.027,3.43576,8.60848417,0.98435,"GRC","Europe & Central Asia (all income levels)","High income: OECD"
"427","Greece",2004,79.0390243902439,10.9706,10955141,240521260988.329,3.68054,8.30236873,0.9729,"GRC","Europe & Central Asia (all income levels)","High income: OECD"
"428","Greece",2000,77.8878048780488,10.9494,10805808,130133845771.144,3.21915,7.60226921,1.00162,"GRC","Europe & Central Asia (all income levels)","High income: OECD"
"429","Greece",2005,79.2390243902439,11.2014,10987314,247783001865.44,3.96574,9.36146591,0.97512,"GRC","Europe & Central Asia (all income levels)","High income: OECD"
"430","Greece",2001,78.3878048780488,10.7292,10862132,136191353467.562,3.36916,8.47012165,1.00078,"GRC","Europe & Central Asia (all income levels)","High income: OECD"
"431","Greece",2002,78.6414634146341,10.509,10902022,153830947016.751,3.44935,8.71768644,0.98993,"GRC","Europe & Central Asia (all income levels)","High income: OECD"
"432","Guatemala",2006,69.8879024390244,95.4092,13490041,30231249362.2057,2.98401,7.07207735,0.93751,"GTM","Latin America & Caribbean (all income levels)","Lower middle income"
"433","Guatemala",2007,70.1107804878049,93.203,13797629,34113107084.9436,3.03874,6.85595784,0.94457,"GTM","Latin America & Caribbean (all income levels)","Lower middle income"
"434","Guatemala",2008,70.3281463414634,91.3696,14106687,39136436553.268,3.18454,6.64882824,0.94982,"GTM","Latin America & Caribbean (all income levels)","Lower middle income"
"435","Guatemala",2011,71.0104146341463,85.8694,15049280,47654783850.6388,2.92014,6.28384359,0.97498,"GTM","Latin America & Caribbean (all income levels)","Lower middle income"
"436","Guatemala",2010,70.7754634146341,87.7028,14732261,41338008617.1119,2.80307,6.63841729,0.97046,"GTM","Latin America & Caribbean (all income levels)","Lower middle income"
"437","Guinea-Bissau",2010,53.8143658536585,108.395,1634196,847491366.890874,1.86424,6.69821693,0.93423,"GNB","Sub-Saharan Africa (all income levels)","Low income"
"438","Guyana",2011,66.1291463414634,90.894,755883,2576602497.33479,3.59123,6.79708665,0.95111,"GUY","Latin America & Caribbean (all income levels)","Lower middle income"
"439","Guyana",2010,66.0427073170732,91.689,753362,2259288396.24467,3.66099,6.60294394,0.96143,"GUY","Latin America & Caribbean (all income levels)","Lower middle income"
"440","Guyana",2006,65.6848780487805,95.2952,743705,1458446872.26976,5.08927,4.66920858,0.96815,"GUY","Latin America & Caribbean (all income levels)","Lower middle income"
"441","Guyana",2000,64.9731463414634,97.928,742218,712667896.727512,8.48415,5.847442,0.98458,"GUY","Latin America & Caribbean (all income levels)","Lower middle income"
"442","Guyana",2003,65.357756097561,98.9588,742537,741929342.788749,6.96654,5.96831608,0.91016,"GUY","Latin America & Caribbean (all income levels)","Lower middle income"
"443","Guyana",2009,65.957,92.484,750749,2025565089.48272,3.36104,7.32019596,0.97099,"GUY","Latin America & Caribbean (all income levels)","Lower middle income"
"444","Guyana",2007,65.779756097561,94.074,745638,1740334781.83731,3.75228,6.45346258,0.97475,"GUY","Latin America & Caribbean (all income levels)","Lower middle income"
"445","Guyana",2001,65.107756097561,99.054,743163,696281471.678532,8.58889,5.82490165,0.95436,"GUY","Latin America & Caribbean (all income levels)","Lower middle income"
"446","Guyana",2005,65.582512195122,96.5164,742495,824880550.343965,8.13973,5.82749382,0.93588,"GUY","Latin America & Caribbean (all income levels)","Lower middle income"
"447","Croatia",2008,75.9121951219512,13.9494,4434508,70481451814.3118,4.27013,7.7045206,1.00344,"HRV","Europe & Central Asia (all income levels)","High income: nonOECD"
